t,Steps,Event,idx,TFSI,TFSI-flip,EC,EC-flip,Li,Li-flip,TFSI-2,TFSI-2-flip,EC-2,EC-2-flip,Li-2,Li-2-flip,dx,dy,dz,dr,d,fast,system
918.0,612,2,78.0,1.0,118,3.0,16,0.0,0,3.0,198,0.0,84,0.0,0,0.39,0.43,0.52,0.78,253.5,0.0,B2T1
918.0,612,2,79.0,2.0,87,3.0,22,0.0,0,2.0,128,0.0,116,0.0,0,-0.57,0.09,0.32,0.66,238.39,0.0,B2T1
918.0,612,2,80.0,0.0,60,4.0,10,0.0,0,3.0,207,0.0,10,0.0,0,0.47,-0.13,-0.98,1.09,218.06,0.0,B2T1
918.0,612,2,81.0,3.0,46,1.0,6,0.0,2,3.0,152,0.0,141,0.0,40,0.69,-0.74,-0.02,1.01,295.96,0.0,B2T1
918.0,612,2,82.0,2.0,127,2.0,4,0.0,2,4.0,196,0.0,143,0.0,121,-0.3,1.03,-0.91,1.41,285.49,0.0,B2T1
918.0,612,2,83.0,5.0,89,0.0,0,0.0,0,5.0,125,0.0,153,1.0,159,0.54,0.33,-0.2,0.66,277.77,0.0,B2T1
918.0,612,2,84.0,0.0,90,3.0,12,0.0,30,3.0,223,1.0,211,0.0,76,-0.21,0.04,-0.3,0.37,263.57,0.0,B2T1
918.0,612,2,85.0,1.0,24,3.0,2,0.0,6,3.0,172,2.0,84,1.0,126,-1.15,0.35,0.07,1.2,225.8,0.0,B2T1
918.0,612,2,86.0,3.0,125,1.0,6,0.0,0,8.0,201,0.0,28,1.0,127,-0.87,-0.05,2.14,2.31,271.68,0.0,B2T1
918.0,612,2,87.0,2.0,140,2.0,4,0.0,0,3.0,191,1.0,102,0.0,0,-1.23,0.32,0.33,1.31,264.75,0.0,B2T1
918.0,612,2,88.0,2.0,8,2.0,0,0.0,0,2.0,101,2.0,171,0.0,0,0.15,-0.3,-0.47,0.58,221.57,0.0,B2T1
918.0,612,2,89.0,1.0,62,3.0,32,0.0,0,2.0,119,2.0,217,0.0,100,-0.91,0.42,0.33,1.06,269.89,0.0,B2T1
918.0,612,2,90.0,2.0,20,2.0,0,0.0,0,4.0,211,0.0,10,1.0,127,-0.43,0.08,0.01,0.44,239.53,0.0,B2T1
918.0,612,2,91.0,4.0,46,0.0,0,0.0,0,6.0,171,0.0,24,0.0,161,0.27,-0.84,0.82,1.2,239.08,0.0,B2T1
918.0,612,2,92.0,3.0,82,2.0,17,0.0,0,4.0,202,0.0,27,0.0,125,-0.18,0.79,1.11,1.37,234.25,0.0,B2T1
918.0,612,2,93.0,1.0,56,3.0,4,0.0,0,2.0,195,1.0,147,0.0,13,-1.09,1.12,0.33,1.6,257.85,0.0,B2T1
918.0,612,2,94.0,0.0,0,4.0,24,0.0,0,0.0,34,1.0,110,0.0,4,0.62,-0.59,0.14,0.87,280.07,0.0,B2T1
918.0,612,2,95.0,2.0,125,3.0,7,0.0,2,3.0,135,1.0,124,0.0,121,-0.2,-0.33,0.38,0.54,220.59,0.0,B2T1
918.0,612,2,96.0,2.0,49,2.0,0,0.0,0,4.0,215,0.0,189,0.0,171,-0.4,-0.28,-0.13,0.51,227.4,0.0,B2T1
918.0,612,2,97.0,3.0,61,1.0,4,0.0,0,5.0,196,1.0,46,0.0,110,1.51,-0.36,0.67,1.69,226.71,0.0,B2T1
918.0,612,2,98.0,0.0,0,3.0,74,0.0,0,0.0,77,2.0,212,0.0,0,-0.93,0.51,-0.08,1.06,278.71,0.0,B2T1
918.0,612,2,99.0,2.0,93,2.0,18,0.0,4,4.0,191,1.0,137,1.0,99,-0.19,-1.12,0.92,1.46,217.12,0.0,B2T1
918.0,612,2,100.0,2.0,46,2.0,60,0.0,0,2.0,145,1.0,181,0.0,0,0.93,-0.55,0.01,1.08,239.65,0.0,B2T1
1377.0,918,3,1.0,0.0,62,4.0,32,0.0,0,0.0,137,1.0,140,0.0,0,-1.51,0.15,0.56,1.62,271.55,0.0,B2T1
1377.0,918,3,2.0,2.0,97,3.0,78,0.0,64,6.0,184,3.0,193,1.0,75,1.2,-1.33,0.27,1.81,250.13,0.0,B2T1
1377.0,918,3,3.0,1.0,135,3.0,122,0.0,2,5.0,97,2.0,183,1.0,44,-0.36,0.55,0.6,0.89,244.64,0.0,B2T1
1377.0,918,3,4.0,2.0,124,3.0,6,0.0,0,2.0,142,0.0,66,0.0,0,0.37,-0.0,-1.02,1.09,209.3,0.0,B2T1
1377.0,918,3,5.0,0.0,16,4.0,84,0.0,0,0.0,102,1.0,193,0.0,0,-0.1,-1.19,0.34,1.24,283.01,0.0,B2T1
1377.0,918,3,6.0,0.0,0,5.0,152,0.0,0,0.0,0,1.0,239,0.0,2,0.55,0.57,-0.37,0.87,214.32,0.0,B2T1
1377.0,918,3,7.0,1.0,158,2.0,6,0.0,42,6.0,211,0.0,87,1.0,77,-1.31,1.15,-0.45,1.8,281.18,0.0,B2T1
1377.0,918,3,8.0,0.0,4,5.0,144,0.0,0,0.0,127,1.0,180,0.0,0,0.07,-0.68,-0.36,0.77,218.58,0.0,B2T1
1377.0,918,3,9.0,2.0,116,3.0,51,1.0,47,5.0,206,0.0,122,0.0,123,0.77,1.78,4.01,4.45,296.58,1.0,B2T1
1377.0,918,3,10.0,4.0,117,1.0,2,0.0,0,4.0,66,1.0,48,0.0,65,0.73,-0.35,0.36,0.89,236.57,0.0,B2T1
1377.0,918,3,11.0,0.0,8,4.0,8,0.0,0,1.0,82,1.0,175,0.0,12,0.59,0.12,0.15,0.62,198.95,0.0,B2T1
1377.0,918,3,12.0,1.0,39,3.0,31,0.0,0,2.0,193,2.0,179,0.0,53,-0.98,-0.51,0.17,1.12,223.8,0.0,B2T1
1377.0,918,3,13.0,3.0,127,2.0,60,0.0,148,5.0,180,1.0,153,1.0,150,0.13,1.14,-0.24,1.17,246.08,0.0,B2T1
1377.0,918,3,14.0,2.0,2,2.0,111,0.0,0,3.0,145,2.0,142,0.0,0,0.31,-0.34,-0.84,0.96,250.67,0.0,B2T1
1377.0,918,3,15.0,0.0,0,4.0,68,0.0,0,0.0,126,2.0,129,0.0,0,1.83,-0.57,-0.24,1.93,233.37,0.0,B2T1
1377.0,918,3,16.0,1.0,102,2.0,8,0.0,14,2.0,145,1.0,149,0.0,138,-0.39,0.27,0.05,0.48,240.82,0.0,B2T1
1377.0,918,3,17.0,2.0,89,1.0,103,0.0,0,4.0,184,3.0,158,1.0,42,0.3,0.12,0.37,0.49,223.61,0.0,B2T1
1377.0,918,3,18.0,2.0,8,2.0,0,0.0,0,2.0,115,0.0,10,0.0,0,-0.16,-0.92,-0.52,1.07,219.18,0.0,B2T1
1377.0,918,3,19.0,1.0,88,3.0,12,0.0,4,2.0,199,1.0,170,1.0,155,0.25,0.88,0.36,0.98,272.93,0.0,B2T1
1377.0,918,3,20.0,3.0,143,1.0,0,0.0,32,7.0,193,0.0,135,1.0,130,0.69,-0.97,0.91,1.5,245.6,0.0,B2T1
1377.0,918,3,21.0,1.0,21,3.0,23,0.0,0,1.0,140,2.0,176,1.0,124,-1.23,-0.05,-0.49,1.32,214.05,0.0,B2T1
1377.0,918,3,22.0,2.0,16,2.0,4,0.0,0,2.0,131,1.0,75,0.0,0,-1.04,-0.37,-0.4,1.17,245.13,0.0,B2T1
1377.0,918,3,23.0,1.0,68,3.0,60,0.0,0,2.0,161,3.0,150,1.0,42,-0.28,-1.46,0.1,1.49,271.25,0.0,B2T1
1377.0,918,3,24.0,3.0,75,1.0,56,0.0,2,4.0,116,3.0,201,2.0,116,-0.75,-1.21,-1.65,2.18,249.15,0.0,B2T1
1377.0,918,3,25.0,4.0,84,1.0,0,0.0,0,4.0,71,0.0,86,0.0,0,0.33,0.15,0.09,0.37,222.17,0.0,B2T1
1377.0,918,3,26.0,0.0,0,4.0,65,0.0,4,0.0,8,4.0,211,1.0,142,-0.19,-0.55,1.15,1.29,250.17,0.0,B2T1
1377.0,918,3,27.0,2.0,88,2.0,4,0.0,0,3.0,223,1.0,124,0.0,32,1.59,-0.94,-0.38,1.89,278.72,0.0,B2T1
1377.0,918,3,28.0,1.0,44,2.0,25,0.0,0,2.0,182,1.0,160,0.0,0,-1.02,-0.03,-0.85,1.33,223.65,0.0,B2T1
1377.0,918,3,29.0,3.0,63,1.0,128,0.0,28,5.0,66,2.0,207,1.0,54,0.49,0.78,0.18,0.94,273.95,0.0,B2T1
1377.0,918,3,30.0,1.0,12,3.0,104,0.0,0,2.0,108,2.0,189,0.0,68,-0.75,0.31,0.55,0.98,245.58,0.0,B2T1
1377.0,918,3,31.0,1.0,65,3.0,33,0.0,0,5.0,169,0.0,61,1.0,60,-0.99,0.5,-0.34,1.16,248.06,0.0,B2T1
1377.0,918,3,32.0,2.0,56,2.0,51,0.0,41,2.0,169,0.0,160,1.0,138,-3.34,4.8,0.03,5.85,265.41,1.0,B2T1
1377.0,918,3,33.0,5.0,153,0.0,0,0.0,2,6.0,202,0.0,129,1.0,71,-1.89,0.1,-0.37,1.93,237.27,0.0,B2T1
1377.0,918,3,34.0,1.0,105,4.0,28,0.0,28,5.0,178,0.0,182,1.0,54,-0.57,-0.1,0.29,0.65,223.47,0.0,B2T1
1377.0,918,3,35.0,1.0,84,3.0,2,0.0,0,2.0,105,0.0,22,0.0,0,-0.25,-0.5,-0.78,0.96,209.44,0.0,B2T1
1377.0,918,3,36.0,4.0,153,1.0,0,0.0,0,5.0,124,0.0,128,1.0,18,0.37,-0.19,-1.15,1.22,247.16,0.0,B2T1
1377.0,918,3,37.0,3.0,70,2.0,61,0.0,2,4.0,105,1.0,175,1.0,116,-3.07,1.47,0.77,3.49,261.56,1.0,B2T1
1377.0,918,3,38.0,2.0,94,2.0,0,0.0,2,5.0,234,0.0,4,2.0,177,-1.06,0.53,3.72,3.9,259.78,1.0,B2T1
1377.0,918,3,39.0,2.0,77,2.0,15,0.0,4,2.0,152,0.0,99,0.0,109,-1.95,0.47,-0.73,2.13,228.02,0.0,B2T1
1377.0,918,3,40.0,3.0,48,1.0,26,0.0,0,5.0,202,2.0,154,1.0,68,-0.22,-1.01,0.38,1.1,246.22,0.0,B2T1
1377.0,918,3,41.0,3.0,78,2.0,2,0.0,0,3.0,202,0.0,109,0.0,20,-0.55,0.28,0.42,0.75,256.83,0.0,B2T1
1377.0,918,3,42.0,3.0,86,1.0,67,0.0,0,4.0,80,1.0,159,0.0,130,0.48,-0.0,-0.09,0.49,286.93,0.0,B2T1
1377.0,918,3,43.0,4.0,82,1.0,73,0.0,42,5.0,130,1.0,136,1.0,116,1.81,1.02,-0.28,2.1,306.78,0.0,B2T1
1377.0,918,3,44.0,0.0,110,4.0,65,0.0,0,1.0,170,0.0,133,0.0,10,0.52,0.44,-0.56,0.88,283.34,0.0,B2T1
1377.0,918,3,45.0,1.0,28,3.0,18,0.0,0,1.0,168,2.0,169,0.0,42,-1.27,0.17,-0.11,1.29,227.59,0.0,B2T1
1377.0,918,3,46.0,2.0,62,4.0,131,0.0,64,4.0,186,1.0,160,1.0,75,0.1,-0.22,0.07,0.25,219.18,0.0,B2T1
1377.0,918,3,47.0,3.0,69,2.0,4,0.0,0,2.0,121,0.0,64,0.0,95,-1.44,-0.2,-0.66,1.6,222.36,0.0,B2T1
1377.0,918,3,48.0,1.0,57,4.0,79,0.0,0,1.0,116,1.0,172,0.0,0,-1.49,-1.22,-2.79,3.39,251.19,1.0,B2T1
1377.0,918,3,49.0,0.0,0,4.0,38,0.0,0,0.0,95,2.0,156,0.0,0,-0.07,0.04,0.62,0.63,197.87,0.0,B2T1
1377.0,918,3,50.0,3.0,81,1.0,18,0.0,0,5.0,164,1.0,73,0.0,2,1.17,-0.03,0.4,1.24,266.41,0.0,B2T1
1377.0,918,3,51.0,2.0,16,2.0,0,0.0,0,2.0,136,0.0,4,0.0,0,-0.94,-1.16,-1.18,1.9,221.55,0.0,B2T1
1377.0,918,3,52.0,4.0,96,1.0,17,0.0,14,4.0,124,0.0,40,0.0,69,-0.67,5.05,1.98,5.47,259.08,1.0,B2T1
1377.0,918,3,53.0,2.0,121,3.0,157,0.0,148,6.0,226,0.0,190,1.0,150,-0.02,0.0,-0.47,0.47,244.54,0.0,B2T1
1377.0,918,3,54.0,3.0,76,1.0,4,0.0,0,5.0,161,1.0,191,1.0,120,-0.09,-0.03,-0.46,0.47,271.49,0.0,B2T1
1377.0,918,3,55.0,0.0,0,3.0,34,0.0,4,1.0,171,4.0,211,1.0,125,-0.36,0.22,0.28,0.51,202.53,0.0,B2T1
1377.0,918,3,56.0,2.0,88,3.0,16,0.0,0,2.0,103,1.0,181,0.0,0,0.07,0.27,-0.3,0.41,263.76,0.0,B2T1
1377.0,918,3,57.0,2.0,154,3.0,51,0.0,12,4.0,186,0.0,188,1.0,56,-0.69,-1.08,-0.14,1.29,259.59,0.0,B2T1
1377.0,918,3,58.0,3.0,113,2.0,15,0.0,0,3.0,104,0.0,46,0.0,71,0.67,-0.46,1.08,1.35,274.42,0.0,B2T1
1377.0,918,3,59.0,3.0,113,2.0,0,0.0,0,3.0,164,0.0,6,0.0,18,1.34,0.14,-0.01,1.35,258.38,0.0,B2T1
1377.0,918,3,60.0,1.0,91,3.0,8,0.0,0,3.0,166,0.0,12,0.0,0,0.11,-0.16,0.36,0.41,224.64,0.0,B2T1
1377.0,918,3,61.0,1.0,24,3.0,6,0.0,0,1.0,117,2.0,146,0.0,163,0.51,0.25,0.13,0.58,243.45,0.0,B2T1
1377.0,918,3,62.0,4.0,13,1.0,10,0.0,0,5.0,171,1.0,122,1.0,138,0.41,0.06,-0.33,0.53,255.42,0.0,B2T1
1377.0,918,3,63.0,3.0,88,2.0,70,0.0,12,3.0,168,1.0,200,1.0,75,-1.54,-0.81,-0.13,1.74,257.55,0.0,B2T1
1377.0,918,3,64.0,3.0,106,1.0,21,0.0,0,5.0,122,2.0,145,1.0,55,0.58,-1.21,1.14,1.76,270.33,0.0,B2T1
1377.0,918,3,65.0,1.0,50,3.0,72,0.0,0,1.0,117,0.0,70,0.0,2,-0.18,1.38,-0.62,1.52,270.99,0.0,B2T1
1377.0,918,3,66.0,1.0,84,3.0,80,0.0,0,2.0,51,0.0,137,0.0,0,0.63,0.4,0.46,0.88,198.25,0.0,B2T1
1377.0,918,3,67.0,1.0,19,3.0,110,0.0,0,1.0,72,3.0,213,0.0,12,0.16,-1.29,-0.25,1.32,242.42,0.0,B2T1
1377.0,918,3,68.0,2.0,44,2.0,10,0.0,0,5.0,170,1.0,117,0.0,67,-1.12,-0.07,0.86,1.41,253.08,0.0,B2T1
1377.0,918,3,69.0,4.0,102,2.0,53,1.0,35,6.0,216,1.0,151,1.0,138,0.54,1.78,0.24,1.88,272.71,0.0,B2T1
1377.0,918,3,70.0,1.0,38,2.0,3,0.0,0,4.0,170,0.0,164,0.0,71,0.1,0.16,0.22,0.29,268.4,0.0,B2T1
1377.0,918,3,71.0,2.0,88,2.0,0,0.0,0,6.0,224,0.0,20,1.0,166,-0.48,0.48,1.14,1.33,237.16,0.0,B2T1
1377.0,918,3,72.0,5.0,123,0.0,0,0.0,2,10.0,193,0.0,71,2.0,218,-0.97,0.02,-0.21,0.99,240.65,0.0,B2T1
1377.0,918,3,73.0,1.0,38,4.0,16,0.0,0,1.0,121,2.0,179,0.0,0,0.64,0.38,-0.1,0.75,210.51,0.0,B2T1
1377.0,918,3,74.0,4.0,49,0.0,72,0.0,32,5.0,169,2.0,126,2.0,146,-0.29,-1.38,1.7,2.21,272.68,0.0,B2T1
1377.0,918,3,75.0,2.0,132,2.0,17,0.0,0,3.0,157,3.0,150,1.0,62,-1.55,0.78,0.3,1.76,252.24,0.0,B2T1
1377.0,918,3,76.0,0.0,18,4.0,30,0.0,0,2.0,173,0.0,119,0.0,0,-0.12,0.22,-0.36,0.44,230.39,0.0,B2T1
1377.0,918,3,77.0,2.0,73,2.0,6,0.0,0,3.0,183,0.0,116,0.0,0,0.27,-0.84,-1.05,1.37,278.53,0.0,B2T1
1377.0,918,3,78.0,1.0,141,3.0,18,0.0,0,2.0,212,0.0,58,0.0,0,-0.09,-1.17,-0.46,1.26,252.72,0.0,B2T1
1377.0,918,3,79.0,2.0,127,3.0,38,0.0,0,3.0,136,0.0,111,0.0,0,-0.46,-0.44,0.2,0.67,244.14,0.0,B2T1
1377.0,918,3,80.0,0.0,32,4.0,12,0.0,0,3.0,195,0.0,14,0.0,0,-0.29,0.34,1.07,1.16,220.62,0.0,B2T1
1377.0,918,3,81.0,3.0,82,1.0,4,0.0,12,3.0,157,0.0,149,0.0,65,0.7,0.65,1.67,1.92,283.95,0.0,B2T1
1377.0,918,3,82.0,2.0,109,2.0,0,0.0,0,3.0,172,0.0,136,0.0,103,-0.52,-0.98,0.8,1.37,266.26,0.0,B2T1
1377.0,918,3,83.0,5.0,83,0.0,8,0.0,0,5.0,133,1.0,124,2.0,141,-5.68,0.99,-0.34,5.78,296.83,1.0,B2T1
1377.0,918,3,84.0,1.0,51,3.0,72,0.0,0,3.0,177,0.0,169,1.0,53,0.58,0.25,0.01,0.63,274.94,0.0,B2T1
1377.0,918,3,85.0,1.0,22,3.0,4,0.0,0,2.0,198,1.0,87,1.0,116,-0.0,-0.69,-0.81,1.06,231.55,0.0,B2T1
1377.0,918,3,86.0,3.0,123,1.0,4,0.0,0,7.0,216,0.0,12,2.0,143,1.2,0.05,-1.85,2.21,260.07,0.0,B2T1
1377.0,918,3,87.0,3.0,134,2.0,4,0.0,0,3.0,138,0.0,42,0.0,0,0.28,0.34,-0.03,0.44,257.66,0.0,B2T1
1377.0,918,3,88.0,2.0,14,2.0,4,0.0,0,2.0,69,2.0,183,0.0,0,0.6,0.22,-0.14,0.65,255.08,0.0,B2T1
1377.0,918,3,89.0,1.0,49,3.0,30,0.0,0,1.0,168,1.0,194,0.0,128,0.43,0.35,0.42,0.7,283.34,0.0,B2T1
1377.0,918,3,90.0,2.0,53,2.0,0,0.0,0,5.0,225,0.0,6,1.0,152,0.36,0.63,-0.13,0.74,239.74,0.0,B2T1
1377.0,918,3,91.0,4.0,67,0.0,0,0.0,0,5.0,110,0.0,8,0.0,142,1.06,0.54,-1.59,1.99,235.47,0.0,B2T1
1377.0,918,3,92.0,2.0,54,1.0,9,0.0,0,4.0,197,1.0,15,0.0,147,0.51,-0.32,-0.94,1.12,225.4,0.0,B2T1
1377.0,918,3,93.0,1.0,23,3.0,8,0.0,0,3.0,174,2.0,159,0.0,19,0.37,-1.11,-0.76,1.4,256.37,0.0,B2T1
1377.0,918,3,94.0,0.0,0,4.0,14,0.0,0,0.0,33,1.0,89,0.0,0,0.12,0.42,0.51,0.67,270.63,0.0,B2T1
1377.0,918,3,95.0,2.0,74,2.0,6,0.0,0,4.0,119,0.0,142,0.0,103,-0.37,-0.03,-0.94,1.01,229.73,0.0,B2T1
1377.0,918,3,96.0,2.0,42,2.0,0,0.0,0,4.0,185,0.0,207,0.0,168,0.63,0.23,0.38,0.77,221.34,0.0,B2T1
1377.0,918,3,97.0,2.0,49,1.0,12,0.0,0,5.0,195,1.0,18,1.0,150,0.09,-0.19,0.64,0.67,216.1,0.0,B2T1
1377.0,918,3,98.0,0.0,0,4.0,74,0.0,0,1.0,88,1.0,209,0.0,0,-0.19,-0.65,0.34,0.76,279.07,0.0,B2T1
1377.0,918,3,99.0,2.0,60,2.0,50,0.0,41,4.0,182,0.0,152,0.0,124,-0.38,1.41,-1.79,2.31,225.73,0.0,B2T1
1377.0,918,3,100.0,2.0,56,2.0,62,0.0,0,2.0,157,1.0,184,0.0,0,-1.18,0.03,-0.71,1.38,230.03,0.0,B2T1
1836.0,1224,4,1.0,0.0,43,4.0,22,0.0,0,2.0,173,1.0,129,0.0,0,0.79,-0.41,-0.41,0.98,272.15,0.0,B2T1
1836.0,1224,4,2.0,1.0,119,3.0,122,1.0,93,2.0,168,3.0,172,0.0,116,-1.96,0.02,0.64,2.06,273.84,0.0,B2T1
1836.0,1224,4,3.0,2.0,149,2.0,111,0.0,0,5.0,84,2.0,159,1.0,10,0.75,-0.25,-0.18,0.81,237.63,0.0,B2T1
1836.0,1224,4,4.0,1.0,136,3.0,12,0.0,0,2.0,200,1.0,40,0.0,0,-0.44,-0.72,0.39,0.93,219.11,0.0,B2T1
1836.0,1224,4,5.0,0.0,0,4.0,59,0.0,0,0.0,52,0.0,196,0.0,0,-1.11,0.49,1.18,1.69,260.34,0.0,B2T1
1836.0,1224,4,6.0,0.0,0,6.0,117,0.0,0,0.0,0,2.0,226,0.0,6,-0.04,-2.5,0.78,2.62,219.5,0.0,B2T1
1836.0,1224,4,7.0,2.0,117,2.0,0,0.0,2,4.0,224,0.0,50,0.0,84,-0.0,-0.67,0.09,0.68,260.92,0.0,B2T1
1836.0,1224,4,8.0,0.0,0,4.0,134,0.0,0,0.0,140,2.0,165,0.0,0,-0.41,0.01,-0.99,1.07,202.04,0.0,B2T1
1836.0,1224,4,9.0,2.0,113,2.0,60,0.0,16,4.0,217,1.0,100,1.0,78,1.26,-0.36,-0.08,1.31,263.58,0.0,B2T1
1836.0,1224,4,10.0,3.0,115,1.0,2,0.0,0,5.0,111,1.0,78,0.0,98,-0.33,0.64,-0.57,0.92,240.6,0.0,B2T1
1836.0,1224,4,11.0,0.0,2,4.0,6,0.0,0,0.0,71,0.0,198,0.0,32,0.36,0.01,-0.43,0.56,205.3,0.0,B2T1
1836.0,1224,4,12.0,2.0,59,3.0,42,0.0,0,3.0,177,1.0,163,0.0,94,-0.23,-0.31,-0.01,0.39,212.49,0.0,B2T1
1836.0,1224,4,13.0,3.0,136,2.0,52,1.0,61,4.0,173,3.0,171,0.0,67,-0.02,-0.24,-0.66,0.7,232.99,0.0,B2T1
1836.0,1224,4,14.0,2.0,41,3.0,92,0.0,0,2.0,168,0.0,146,0.0,0,-0.32,0.04,0.81,0.87,250.26,0.0,B2T1
1836.0,1224,4,15.0,0.0,0,5.0,100,0.0,0,0.0,91,0.0,165,0.0,0,-1.1,0.16,0.06,1.11,247.86,0.0,B2T1
1836.0,1224,4,16.0,1.0,115,2.0,85,0.0,64,6.0,192,0.0,181,1.0,139,0.03,-1.82,0.64,1.93,291.53,0.0,B2T1
1836.0,1224,4,17.0,3.0,74,1.0,105,0.0,0,3.0,205,2.0,170,1.0,106,0.02,0.65,0.52,0.83,243.84,0.0,B2T1
1836.0,1224,4,18.0,2.0,18,2.0,0,0.0,0,2.0,134,0.0,0,0.0,0,-0.06,1.25,0.05,1.25,234.15,0.0,B2T1
1836.0,1224,4,19.0,1.0,44,3.0,12,0.0,2,3.0,172,1.0,136,1.0,152,0.11,-0.98,0.33,1.04,276.41,0.0,B2T1
1836.0,1224,4,20.0,3.0,154,1.0,2,0.0,14,7.0,197,0.0,93,2.0,136,-0.3,-0.1,-0.2,0.37,218.97,0.0,B2T1
1836.0,1224,4,21.0,2.0,14,2.0,98,0.0,42,2.0,94,2.0,166,1.0,97,0.38,0.68,-0.61,0.99,227.25,0.0,B2T1
1836.0,1224,4,22.0,2.0,10,2.0,0,0.0,0,2.0,128,0.0,78,0.0,0,0.51,0.18,0.74,0.92,258.44,0.0,B2T1
1836.0,1224,4,23.0,1.0,121,3.0,90,0.0,0,3.0,124,1.0,147,1.0,106,-0.39,0.31,0.12,0.51,291.86,0.0,B2T1
1836.0,1224,4,24.0,3.0,68,1.0,50,0.0,0,3.0,80,4.0,199,1.0,56,0.05,-0.18,1.43,1.44,215.79,0.0,B2T1
1836.0,1224,4,25.0,4.0,84,1.0,8,0.0,0,4.0,62,0.0,93,0.0,0,-0.45,-0.28,-0.49,0.72,230.68,0.0,B2T1
1836.0,1224,4,26.0,0.0,0,4.0,82,0.0,6,0.0,4,3.0,195,0.0,140,-1.09,0.23,-1.06,1.54,235.91,0.0,B2T1
1836.0,1224,4,27.0,2.0,89,2.0,0,0.0,0,4.0,194,0.0,163,0.0,61,-1.24,0.34,0.53,1.39,287.85,0.0,B2T1
1836.0,1224,4,28.0,0.0,56,3.0,16,0.0,0,1.0,183,1.0,143,0.0,0,0.98,0.11,1.05,1.44,214.16,0.0,B2T1
1836.0,1224,4,29.0,4.0,102,0.0,132,0.0,26,4.0,99,3.0,189,1.0,70,-0.83,-0.24,-0.46,0.98,279.15,0.0,B2T1
1836.0,1224,4,30.0,1.0,33,3.0,151,0.0,0,2.0,129,3.0,207,0.0,62,-0.1,-0.42,-0.19,0.47,233.31,0.0,B2T1
1836.0,1224,4,31.0,1.0,75,3.0,20,0.0,0,3.0,184,0.0,44,0.0,56,0.92,-0.85,-0.62,1.4,229.77,0.0,B2T1
1836.0,1224,4,32.0,3.0,97,2.0,7,0.0,42,5.0,183,2.0,186,1.0,142,-0.17,-0.81,-0.89,1.22,236.55,0.0,B2T1
1836.0,1224,4,33.0,5.0,82,0.0,0,0.0,10,10.0,161,0.0,36,1.0,45,3.32,-2.34,-1.2,4.24,262.35,1.0,B2T1
1836.0,1224,4,34.0,0.0,119,4.0,24,0.0,26,6.0,189,0.0,185,1.0,70,-0.12,-0.19,-0.31,0.38,215.51,0.0,B2T1
1836.0,1224,4,35.0,1.0,109,3.0,10,0.0,0,3.0,127,0.0,95,0.0,0,0.89,0.0,1.74,1.95,213.99,0.0,B2T1
1836.0,1224,4,36.0,4.0,122,1.0,4,0.0,0,4.0,133,0.0,141,1.0,20,-0.46,-0.53,0.33,0.78,251.0,0.0,B2T1
1836.0,1224,4,37.0,3.0,37,2.0,74,0.0,0,3.0,91,0.0,127,0.0,48,0.45,0.66,-0.27,0.84,261.05,0.0,B2T1
1836.0,1224,4,38.0,1.0,128,2.0,0,0.0,0,9.0,233,0.0,6,1.0,130,-0.05,-0.04,1.52,1.52,259.86,0.0,B2T1
1836.0,1224,4,39.0,3.0,68,2.0,10,0.0,2,4.0,142,1.0,119,1.0,137,0.75,-0.06,0.46,0.88,230.67,0.0,B2T1
1836.0,1224,4,40.0,3.0,36,1.0,14,0.0,0,4.0,176,2.0,116,0.0,58,0.12,0.86,-0.32,0.93,244.4,0.0,B2T1
1836.0,1224,4,41.0,2.0,67,2.0,39,0.0,0,2.0,147,0.0,115,0.0,46,0.34,-0.13,-0.9,0.97,259.82,0.0,B2T1
1836.0,1224,4,42.0,3.0,68,1.0,56,0.0,2,4.0,90,1.0,160,0.0,48,2.4,0.69,-0.63,2.58,276.83,0.0,B2T1
1836.0,1224,4,43.0,5.0,99,0.0,10,0.0,2,5.0,115,2.0,159,0.0,137,-0.53,0.18,0.34,0.65,272.09,0.0,B2T1
1836.0,1224,4,44.0,1.0,63,3.0,51,0.0,0,1.0,166,1.0,183,0.0,50,-0.91,0.2,0.57,1.09,313.26,0.0,B2T1
1836.0,1224,4,45.0,1.0,27,3.0,16,0.0,0,4.0,184,1.0,132,0.0,92,0.82,0.14,-0.21,0.86,207.95,0.0,B2T1
1836.0,1224,4,46.0,0.0,87,4.0,127,1.0,93,3.0,203,1.0,173,0.0,113,0.05,0.23,-0.34,0.41,230.14,0.0,B2T1
1836.0,1224,4,47.0,2.0,83,2.0,8,0.0,0,3.0,184,0.0,68,0.0,36,0.76,-0.06,-0.48,0.9,249.49,0.0,B2T1
1836.0,1224,4,48.0,0.0,1,4.0,22,0.0,0,0.0,53,1.0,201,0.0,38,-0.41,0.92,1.59,1.88,216.61,0.0,B2T1
1836.0,1224,4,49.0,0.0,2,4.0,62,0.0,0,1.0,115,2.0,180,0.0,0,0.08,0.38,-0.07,0.39,199.08,0.0,B2T1
1836.0,1224,4,50.0,3.0,47,1.0,14,0.0,0,3.0,149,2.0,80,0.0,0,-1.45,0.07,-0.45,1.52,249.72,0.0,B2T1
1836.0,1224,4,51.0,2.0,120,2.0,2,0.0,0,3.0,174,0.0,2,0.0,0,0.54,0.47,0.58,0.92,244.37,0.0,B2T1
